,train_loss,valid_loss,test_loss
0,4.459278523343281,4.136379645420955,4.252224555382361
1,4.047986887033703,3.3202719688415527,3.646726204798772
2,3.3251078985269786,2.2792762976426344,2.6965183661534238
3,2.591830980430529,1.55537237570836,2.082905209981478
4,2.074129711077051,1.1498142847648034,1.6787426471710205
5,1.7397709517803006,0.9042679644547976,1.4199064878317027
6,1.5052448869908897,0.7415668425651697,1.1811631597005403
7,1.3172592983662503,0.6368852188953986,1.1011211276054382
8,1.196147192450403,0.581730088362327,1.018098689042605
9,1.115789491574741,0.5124812641969094,0.9334628031804011
10,1.0067420237272688,0.46880602836608887,0.8445342481136322
11,0.9551593545571114,0.42686009808228564,0.8445471914914938
12,0.9180066423508727,0.4058578163385391,0.7741876290394709
13,0.8587843359095378,0.38782320572779727,0.7649920170123761
14,0.8188544404738157,0.3485137762931677,0.730275394824835
15,0.791079436691062,0.3556398187692349,0.6656654591743763
16,0.7642343660581459,0.3323143319441722,0.6607213570521429
17,0.7335108816623688,0.33293650585871476,0.7214570733217093
18,0.697464032080567,0.30780373628322893,0.6538147112497916
19,0.6624150854869953,0.31440857625924623,0.6355741425202444
20,0.6804277384744107,0.2968267901585652,0.6507574594937838
21,0.641940559577016,0.2909267613520989,0.6327582345559046
22,0.638390037041266,0.2941547758304156,0.5819007857487752
23,0.6320321826101507,0.2783827965076153,0.6273183685082656
24,0.5902625730315458,0.2672530928483376,0.623886631658444
25,0.5671726841371036,0.2793005326619515,0.5971401138947561
26,0.5634671307883217,0.27093480871273923,0.5817194959292045
27,0.5659485395672252,0.27302558490863216,0.588158677976865
28,0.5652485747360488,0.25551944741835964,0.5908246338367462
29,0.5299671110018943,0.2720624002126547,0.6022535287416898
30,0.5329347698433885,0.2571318871699847,0.5467521273172818
31,0.5094602053026551,0.25429773101439845,0.5323874463255589
32,0.46850324414887473,0.25303081709604996,0.5095692666677328
33,0.483476475749201,0.2505629693086331,0.5606887352008086
34,0.479645962998705,0.23060616965477282,0.4799419538332866
35,0.45725841067948386,0.2371041075541423,0.529025694498649
36,0.469588782746815,0.24086084618018225,0.5130511510830659
37,0.45293119217006905,0.24731410352083352,0.49035234176195586
38,0.46293120896353307,0.2350540138207949,0.5188114173137225
39,0.44400426383736064,0.22689130959602502,0.5391262712386938
40,0.4407014220374302,0.22670823221023267,0.5367649243428156
41,0.4235747248223684,0.22296682114784533,0.4510912024057828
42,0.4405287527343602,0.22481707196969253,0.446131808253435
43,0.41399683636947743,0.22635733966643995,0.48738747720534986
44,0.43417226371255896,0.21851611939760354,0.4089273867698816
45,0.39782270745744985,0.22325887702978575,0.4866849636802307
46,0.39464411747108386,0.22685648615543658,0.48879307966965896
47,0.4326268939427959,0.22548929086098304,0.4920204362043968
48,0.4130841074782668,0.21671960216302139,0.48641324845644146
49,0.3879378841629306,0.22091103746340826,0.47773462190077853
50,0.4018932071704309,0.21720470602695757,0.46573617252019733
51,0.37542931156829723,0.21121915601767027,0.43247285943764907
