,train_loss,valid_loss,test_loss
0,3.961043837001023,2.4215642855717587,2.459586400252122
1,2.291537471187925,1.2343436594192798,1.2742175230613122
2,1.568903913775694,0.7969421578141359,0.8581056285362977
3,1.310842239740983,0.678808059829932,0.7376801646672763
4,1.1371347018815938,0.5612940192222595,0.6102005724723523
5,1.0272672986521305,0.5429329895056211,0.5197884646745828
6,0.920433007397698,0.47377742998875105,0.5177241196999183
7,0.8459535096455546,0.5281528406418287,0.5162834926293447
8,0.8299645885680486,0.4462469168580495,0.44472748270401585
9,0.7747619097093934,0.39076291483182174,0.42541713324876934
10,0.7525766517930818,0.39952606650499195,0.42831650376319885
11,0.7203426395805137,0.3711424401173225,0.3984537651905647
12,0.7178309826017584,0.39195994345041424,0.4113552507299643
13,0.63605300170704,0.3596421881363942,0.4135067331103178
14,0.6481316604660553,0.3517069547222211,0.3554397001862526
15,0.6386968578817775,0.3276576050198995,0.36341317227253545
16,0.5910765224868811,0.33334546937392306,0.36571060980741793
17,0.5714496905074536,0.2922967913059088,0.3463115875537579
18,0.5757755593767444,0.3331203179863783,0.33280061701169383
19,0.565876848344664,0.3145471547658627,0.35051569227988905
20,0.5267117850988814,0.3049558848142624,0.3681519948519193
21,0.5329161202444613,0.2904416781205397,0.33374004180614764
22,0.5120368620145668,0.26393074828844804,0.31222526041361004
23,0.48692836995842387,0.3205677568912506,0.35758824187975663
24,0.47424286285650386,0.3092477149688281,0.34279746275681716
25,0.5028862090944086,0.3297269871601692,0.3687232847397144
26,0.5027857700597893,0.30225112633063245,0.333676961178963
27,0.46620694200680096,0.33626579435972065,0.35414025760613954
28,0.44813980639559553,0.31068434165074277,0.3494694771674963
29,0.4390911211811223,0.3235788024388827,0.31943311255711776
30,0.43590015881848565,0.2943766718873611,0.3554370334515205
31,0.44508290609109746,0.2601609528064728,0.30510445168385136
32,0.4388006261540848,0.2930644979843727,0.30841721708957964
33,0.4482445508530996,0.29694537359934586,0.3151466330656639
34,0.44181239308373443,0.35020540769283587,0.3827401789335104
35,0.4063925017575616,0.28382833072772395,0.29807304361691844
36,0.4033691989420687,0.2537221432878421,0.26983456084361446
37,0.41625405486347605,0.2715400434457339,0.3322969858462994
38,0.4076565641511991,0.26576027216819614,0.3199988156557083
39,0.3985527134636073,0.2719402210070537,0.2856172506625836
40,0.40083491093325385,0.2417271458185636,0.29686445456284744
41,0.40736586658410656,0.24860696838452265,0.3004092568388352
42,0.40601876963978834,0.3031215679187041,0.3038825587584422
43,0.3892581860706644,0.3026275743658726,0.3355069074493188
44,0.3798743934885969,0.26574104909713453,0.29520547504608446
