,train_acc,valid_acc,test_acc
0,0.19826007326007325,0.5366748166259169,0.5268948655256723
1,0.47832722832722835,0.636919315403423,0.6540342298288508
2,0.5757020757020757,0.7836185819070904,0.7628361858190709
3,0.6239316239316239,0.8019559902200489,0.7811735941320294
4,0.6608669108669109,0.8361858190709046,0.8215158924205379
5,0.6773504273504274,0.8386308068459658,0.8398533007334963
6,0.701007326007326,0.8484107579462102,0.8422982885085575
7,0.7129120879120879,0.8447432762836186,0.8361858190709046
8,0.7258852258852259,0.8533007334963325,0.8545232273838631
9,0.7306166056166056,0.8704156479217604,0.8655256723716381
10,0.7457264957264957,0.8814180929095354,0.8691931540342298
11,0.7559523809523809,0.882640586797066,0.8655256723716381
12,0.7565628815628815,0.8850855745721271,0.8801955990220048
13,0.760989010989011,0.871638141809291,0.8655256723716381
14,0.7561050061050061,0.8740831295843521,0.8655256723716381
15,0.7693833943833944,0.8899755501222494,0.882640586797066
16,0.7851037851037851,0.8875305623471883,0.8777506112469438
17,0.784035409035409,0.9034229828850856,0.8936430317848411
18,0.788003663003663,0.902200488997555,0.8863080684596577
19,0.7939560439560439,0.8924205378973105,0.8863080684596577
20,0.791056166056166,0.9070904645476773,0.8863080684596577
21,0.7971611721611722,0.8936430317848411,0.8973105134474327
22,0.7927350427350427,0.8973105134474327,0.89119804400978
23,0.8124236874236874,0.8948655256723717,0.8924205378973105
24,0.8098290598290598,0.9119804400977995,0.9046454767726161
25,0.8090659340659341,0.8973105134474327,0.8850855745721271
26,0.8073870573870574,0.9156479217603912,0.8973105134474327
27,0.8218864468864469,0.8973105134474327,0.8948655256723717
28,0.8217338217338217,0.9095354523227384,0.8936430317848411
29,0.8177655677655677,0.8960880195599022,0.9058679706601467
30,0.8116605616605617,0.9156479217603912,0.8875305623471883
31,0.8218864468864469,0.9144254278728606,0.9058679706601467
32,0.8232600732600732,0.9046454767726161,0.89119804400978
33,0.8246336996336996,0.9046454767726161,0.89119804400978
34,0.8212759462759462,0.9229828850855746,0.9095354523227384
35,0.824023199023199,0.9156479217603912,0.9070904645476773
36,0.8427960927960928,0.9070904645476773,0.9144254278728606
37,0.8315018315018315,0.9058679706601467,0.9058679706601467
38,0.8337912087912088,0.9144254278728606,0.8936430317848411
39,0.8301282051282052,0.9376528117359413,0.921760391198044
40,0.8347069597069597,0.9254278728606357,0.9046454767726161
41,0.8412698412698413,0.9095354523227384,0.9034229828850856
42,0.8340964590964591,0.9156479217603912,0.9034229828850856
43,0.8418803418803419,0.9009779951100244,0.9083129584352079
44,0.8363858363858364,0.9156479217603912,0.8997555012224939
45,0.8365384615384616,0.9144254278728606,0.8948655256723717
46,0.8426434676434676,0.9156479217603912,0.8899755501222494
47,0.844017094017094,0.9168704156479217,0.9070904645476773
48,0.844017094017094,0.9205378973105135,0.91320293398533
49,0.8472222222222222,0.9290953545232273,0.9168704156479217
50,0.8426434676434676,0.9205378973105135,0.9058679706601467
51,0.842948717948718,0.91320293398533,0.8997555012224939
52,0.8444749694749695,0.9229828850855746,0.910757946210269
53,0.8576007326007326,0.8973105134474327,0.8960880195599022
54,0.8496642246642246,0.9278728606356969,0.9095354523227384
55,0.8466117216117216,0.9119804400977995,0.89119804400978
56,0.8431013431013431,0.9083129584352079,0.91320293398533
57,0.8493589743589743,0.9193154034229829,0.9083129584352079
58,0.8514957264957265,0.9180929095354523,0.8948655256723717
59,0.8537851037851037,0.9168704156479217,0.9046454767726161
60,0.8623321123321124,0.9156479217603912,0.8899755501222494
61,0.8437118437118437,0.9156479217603912,0.910757946210269
62,0.8539377289377289,0.9278728606356969,0.9205378973105135
63,0.8513431013431013,0.9156479217603912,0.9046454767726161
64,0.851037851037851,0.9058679706601467,0.8936430317848411
65,0.8493589743589743,0.910757946210269,0.9083129584352079
66,0.8566849816849816,0.9205378973105135,0.9046454767726161
67,0.858058608058608,0.9058679706601467,0.9046454767726161
68,0.8484432234432234,0.9254278728606357,0.9070904645476773
69,0.8553113553113553,0.9266503667481663,0.9034229828850856
70,0.8630952380952381,0.9242053789731052,0.8997555012224939
71,0.8588217338217338,0.9058679706601467,0.9095354523227384
72,0.8632478632478633,0.9278728606356969,0.9083129584352079
73,0.8615689865689866,0.9303178484107579,0.9193154034229829
74,0.8643162393162394,0.9376528117359413,0.9242053789731052
75,0.8632478632478633,0.9180929095354523,0.91320293398533
76,0.8670634920634921,0.9205378973105135,0.902200488997555
77,0.8626373626373627,0.9193154034229829,0.9070904645476773
78,0.8620268620268621,0.921760391198044,0.9156479217603912
79,0.8627899877899878,0.9266503667481663,0.9119804400977995
80,0.8635531135531136,0.9193154034229829,0.9205378973105135
81,0.8688949938949939,0.9266503667481663,0.910757946210269
82,0.8675213675213675,0.9193154034229829,0.9144254278728606
83,0.8638583638583639,0.9193154034229829,0.8960880195599022
84,0.8664529914529915,0.9254278728606357,0.9205378973105135
85,0.8620268620268621,0.9242053789731052,0.91320293398533
86,0.8591269841269841,0.9266503667481663,0.9168704156479217
87,0.8693528693528694,0.9327628361858191,0.9290953545232273
88,0.8739316239316239,0.9205378973105135,0.9180929095354523
89,0.8627899877899878,0.9229828850855746,0.9034229828850856
90,0.8754578754578755,0.941320293398533,0.9290953545232273
91,0.8652319902319903,0.9352078239608802,0.9156479217603912
92,0.8646214896214897,0.9193154034229829,0.9046454767726161
93,0.8713369963369964,0.9327628361858191,0.902200488997555
94,0.8714896214896215,0.9352078239608802,0.9193154034229829
95,0.8681318681318682,0.9303178484107579,0.9303178484107579
96,0.8765262515262515,0.9388753056234719,0.9278728606356969
97,0.8675213675213675,0.9278728606356969,0.9180929095354523
98,0.871031746031746,0.9315403422982885,0.9254278728606357
99,0.871947496947497,0.921760391198044,0.9083129584352079
100,0.8716422466422467,0.9290953545232273,0.921760391198044
101,0.8656898656898657,0.9266503667481663,0.9193154034229829
102,0.8711843711843712,0.9339853300733496,0.9070904645476773
103,0.8661477411477412,0.9254278728606357,0.9144254278728606
104,0.8775946275946276,0.921760391198044,0.9242053789731052
105,0.8740842490842491,0.9352078239608802,0.9144254278728606
106,0.871947496947497,0.9229828850855746,0.9193154034229829
107,0.8653846153846154,0.9242053789731052,0.9193154034229829
108,0.8698107448107448,0.9193154034229829,0.9058679706601467
109,0.8661477411477412,0.9327628361858191,0.9156479217603912
110,0.8795787545787546,0.9229828850855746,0.902200488997555
111,0.8775946275946276,0.9315403422982885,0.9180929095354523
112,0.8742368742368742,0.9303178484107579,0.9315403422982885
113,0.8801892551892552,0.9242053789731052,0.91320293398533
114,0.8733211233211233,0.9242053789731052,0.9193154034229829
115,0.8693528693528694,0.9290953545232273,0.921760391198044
116,0.8745421245421245,0.9303178484107579,0.9119804400977995
117,0.8846153846153846,0.9254278728606357,0.921760391198044
118,0.8803418803418803,0.9144254278728606,0.8997555012224939
119,0.8807997557997558,0.9303178484107579,0.910757946210269
