,train_loss,valid_loss,test_loss
0,4.492778018840308,4.181130115802471,4.1903060399569
1,4.059395304003965,3.4023111233344445,3.424913736490103
2,3.389699871100268,2.4420818182138295,2.4733352202635546
3,2.707169224914995,1.7918356198530931,1.809297107733213
4,2.217747977636393,1.3694553673267365,1.3778920081945567
5,1.9235192606750044,1.1006402304539313,1.1206961595095122
6,1.6526291567145042,0.9573343694210052,0.9677231861994817
7,1.5060638108299773,0.8102381515961427,0.8436700174441705
8,1.3519551846587543,0.7073442890093877,0.7241804542449805
9,1.2701322789331084,0.6488988078557528,0.6996310834701245
10,1.193857274587872,0.6191573165930234,0.6225719440441865
11,1.108145035007625,0.5464398196110358,0.5753067880868912
12,1.0501363491549076,0.49920650915457654,0.5530120810637107
13,0.999059679438767,0.47680998421632326,0.5204278769401404
14,0.9667331888837721,0.47025964237176454,0.4913525019700711
15,0.949484835550623,0.42782418257915056,0.4666687273062192
16,0.8996322832061249,0.41812794655561447,0.4413417892960402
17,0.8608953287300555,0.4121608298558455,0.4634576611793958
18,0.8223976168817687,0.3898647599495374,0.42374843187057054
19,0.7818217766516417,0.4068858932990294,0.43449141257084334
20,0.7718549202946783,0.3789107960004073,0.37318858962792617
21,0.7593478091712137,0.36510569659563213,0.3809626635450583
22,0.7372977759652924,0.365823636834438,0.3624612883879588
23,0.7095618265346416,0.36664814673937285,0.35516222509054035
24,0.6713492213522346,0.35163013809002364,0.3562234995456842
25,0.6670433488285658,0.3310129837347911,0.3590015700230232
26,0.6647446216310112,0.34445066291552323,0.3479517618050942
27,0.6484118957542678,0.32463504717900205,0.33959991656816924
28,0.6557959755068844,0.32440458352749163,0.346431488601061
29,0.649303242130187,0.31583519050708186,0.3759677948860022
30,0.635813052214465,0.28915683695903194,0.34177747712685513
31,0.6124337463124284,0.30728603440981644,0.34073445716729533
32,0.6241861280885715,0.3328739404678345,0.34325474156783176
33,0.5944939495869053,0.28828475452386415,0.33984414545389324
34,0.5812627985639479,0.3078743333999927,0.3094801822533974
35,0.5620580687395578,0.2805091039492534,0.32048660745987523
36,0.5854473024317361,0.2940965627248471,0.33248325838492465
37,0.555980082565141,0.27559119921464187,0.2953594774007797
38,0.547458239406058,0.25728990939947277,0.28673508304816026
39,0.5503994483970901,0.2993919196037146,0.32596941406910235
40,0.5358439831479082,0.2791200222877356,0.3243077959005649
41,0.5100979081635336,0.26913572962467486,0.298492248241718
42,0.5345553885964514,0.26970741668572795,0.2918422898420921
43,0.512407612887401,0.26826733121505153,0.29771459790376514
44,0.5215445260689097,0.26464831026700825,0.29674564875089204
45,0.497300379918617,0.26286356953474194,0.30623234808444977
46,0.5012737506801642,0.2754145826284702,0.2934103447657365
47,0.5038714220801603,0.27874994621827054,0.30134724424435544
48,0.49084494443773063,0.24958845170644614,0.29145883367611813
49,0.4399025758493294,0.2443354485126642,0.2687277186375398
50,0.48550526117815557,0.28426393866539,0.28919531404972076
51,0.46243003473698513,0.2876899826985139,0.277035843867522
52,0.45499715802160284,0.2569744483782695,0.26255351992753834
53,0.4622024147255907,0.2518676049434222,0.28760407406550187
54,0.44410424165934037,0.2399079306767537,0.2872669524871386
55,0.4398573304264291,0.24133976033100715,0.2898156837775157
56,0.4578722663296079,0.25577479830155003,0.2757477450829286
57,0.4214582906186002,0.23312477538218865,0.26013757632328915
58,0.4205130384963693,0.2405091661673326,0.2915678918361664
59,0.4597664034193002,0.25984015545019734,0.28478716027278167
60,0.4433882109169821,0.2564037786080287,0.2681104357425983
61,0.4221903220253083,0.2561264422077399,0.31217524065421176
62,0.4271586397029821,0.21881304337428167,0.2756534184400852
63,0.40681073445718263,0.2500399018709476,0.27560695432699645
64,0.40720997454182617,0.23513317222778612,0.2518431773552528
65,0.41531631943670294,0.21541259265862978,0.26574459213476914
66,0.39233186609536697,0.22754116012499884,0.26019568053575665
67,0.402994751062208,0.21856320592073294,0.25950636313511777
68,0.3964024259916787,0.22724937418332466,0.3084833942926847
69,0.4060599770650123,0.2432345300912857,0.28796685544344097
70,0.3841283799519817,0.2208690379674618,0.25022226572036743
71,0.4073566753887436,0.2216850404555981,0.26825588368452513
72,0.40162121063297235,0.22769276797771454,0.25723503415401167
73,0.3882803167532949,0.21809438673349527,0.26722814715825594
74,0.37963199528675634,0.23852413376936546,0.2740584359719203
75,0.3626444500337527,0.21493646330558336,0.2613419580918092
76,0.37752815560229774,0.2494854308091677,0.28564585974583256
77,0.3812179563982973,0.24027072122463813,0.2682518924658115
78,0.3769789029961651,0.23109360268482795,0.25105358087099516
79,0.3610769814802605,0.2170991450548172,0.23739999188826635
80,0.36081388766325795,0.24601788589587578,0.278144603738418
81,0.36405724894653246,0.25299983070446896,0.2585850151685568
82,0.3686579062232693,0.227330200947248,0.2454897279922779
83,0.36511963410574255,0.2146568917311155,0.2507880605184115
84,0.3588168298445859,0.22231498131385216,0.23973796803217667
85,0.375400002864958,0.22453244947470152,0.27010104747918934
86,0.3515630130050252,0.24038877395483163,0.2631088231618588
87,0.36145521895688715,0.2132706894324376,0.2820571420284418
88,0.356259580593086,0.23559164657042578,0.2653698050058805
89,0.3535674732286953,0.23054802876252395,0.26468325005127835
90,0.35332015699263913,0.23734179941507486,0.2349820016668393
91,0.34652245970605644,0.25076590134547305,0.2551052478643564
92,0.3539121363637517,0.24600455508782312,0.26730650434127223
93,0.3160165635850823,0.2250174994652088,0.22960136486933783
94,0.3217888666154112,0.21336611990745252,0.25795611624534315
95,0.3582137675539961,0.23482438119558188,0.2584783010757886
96,0.3289817015378221,0.23891970343314684,0.27543362745871913
97,0.34841204904815526,0.2393818749831273,0.25630693023021406
98,0.33003956535198153,0.20807087192168602,0.27821114659309387
99,0.3348942586374514,0.2225860248391445,0.24763751603089845
100,0.33411794756222696,0.216502485366968,0.2686347502928514
101,0.3181398711302905,0.22914750759418195,0.26119586252249205
102,0.3251951731813764,0.22226326167583466,0.24194461451126978
103,0.3377725882726966,0.23377590569166037,0.25515539714923274
104,0.2954404545785154,0.24749097915796134,0.27347467381220597
105,0.31994139873287053,0.2158651128411293,0.22660076045072997
106,0.31254514133177913,0.24806994830186552,0.2601490611067185
107,0.32135198185744795,0.23646594526676032,0.2511462878722411
108,0.313251485596004,0.2424796842611753,0.24546512273641732
109,0.3155218129887164,0.22469768386620742,0.2831057883225955
110,0.32293142624271726,0.20961387570087725,0.2831655958524117
111,0.3026218103986342,0.242227519933994,0.24941473511549142
112,0.33592371526852394,0.22773459553718567,0.26344040953196013
113,0.3135532976932896,0.22984389101083463,0.2214864744589879
114,0.30912524331541896,0.23048051160115463,0.2531694895946063
115,0.3091340619817521,0.19799858560928932,0.27814787053144896
116,0.3074699008059733,0.22069483536940354,0.25523949471803814
117,0.32692979695727525,0.20742762661897218,0.23110709052819473
118,0.3032384574847314,0.22262400159469017,0.24319022206159738
119,0.30301703773077254,0.2158530090863888,0.22544408303040725
