,train_loss,valid_loss,test_loss
0,3.581460871742767,1.7653834636394794,1.7793484376027033
1,2.0025852027448634,1.2655093096769774,1.2543809918256907
2,1.5589716909001174,0.7910249485419347,0.8245987594127655
3,1.3840949581664743,0.6959427262728031,0.7328098141230069
4,1.2499444206941475,0.6267548598922216,0.6415160000324249
5,1.1719153598674292,0.5802780997294646,0.5715410973017032
6,1.0861179296252796,0.5254867420746729,0.5666765123605728
7,1.0329297971956939,0.5505996621572055,0.5862794971236815
8,1.0067312109817579,0.5471373658913833,0.5634299751657706
9,0.9659255057283975,0.46157968732026905,0.49012753940545595
10,0.9436143347360555,0.45377653206770235,0.4417115111763661
11,0.9099271517355465,0.46146132625066316,0.5096455010084006
12,0.8821339711402226,0.464382875424165,0.46348067086476546
13,0.8515686841265669,0.4960783307368939,0.5111551256133959
14,0.8554489508415889,0.45757959209955656,0.48854990418140704
15,0.8604978542883419,0.4186078699735495,0.4679911652436623
16,0.7953994887546428,0.4215570264137708,0.43389454025488633
17,0.8052213536304178,0.40751490455407363,0.4168311575284371
18,0.7919011058159244,0.4145032706168982,0.4638028803926248
19,0.7455268496448554,0.44973993874513185,0.46620204127751863
20,0.7737316361908774,0.3886491942864198,0.44086940128069657
21,0.7393099804526394,0.3858698984751335,0.4284094978983586
22,0.7663011747656516,0.3901899422590549,0.3971340415569452
23,0.6994833422517314,0.3972868277476384,0.43650546268774915
24,0.7149311000282325,0.3730699729460936,0.43641378673223347
25,0.6777061096672873,0.4269451533372586,0.40793195366859436
26,0.7080564643572835,0.3232358338741156,0.36440367767444026
27,0.6731013037915369,0.40727468408071077,0.41126450495078015
28,0.6564286354097347,0.3742502870467993,0.3933957666158676
29,0.6653346251515508,0.3862787697177667,0.36632638023449826
30,0.6939513301386416,0.3429042209799473,0.43311113348374
31,0.6462273442918814,0.32076497834462386,0.36971017259817857
32,0.6516731636038104,0.352973997592926,0.38563790229650646
33,0.6412400883233663,0.3298996641085698,0.39975062700418323
34,0.667135382740243,0.3594836833385321,0.37491837717019594
35,0.6726668057511154,0.33481411865124333,0.36628236449681795
36,0.5841829134422598,0.3592316886553398,0.37852905919918645
37,0.6326368647871665,0.3523557547193307,0.35325566679239273
38,0.614293026692659,0.3503155949024054,0.37986373328245604
39,0.6293676440576905,0.28796617686748505,0.3304501450978793
40,0.6113437055384071,0.31473285819475466,0.366330335346552
41,0.5896667502458813,0.3441062208551627,0.3576158886918655
42,0.6203739812362541,0.348309256709539,0.37460971910219926
43,0.5982695687743067,0.3822132028066195,0.4054334049041455
44,0.6031504820272761,0.3385991362424997,0.382798243027467
45,0.6187912295165571,0.40100225003866047,0.419564235668916
46,0.593092271859206,0.3081951542542531,0.4054770767688751
47,0.5818330820613694,0.3339279294013977,0.3821748930674333
48,0.5965010445673489,0.36196392659957594,0.35668289260222363
49,0.5679888540101283,0.3348971244234305,0.3387930484918448
50,0.5836480070375701,0.3322743635911208,0.41030321900661176
51,0.5889925302811039,0.3479162741165895,0.4324040607764171
52,0.5816117499059844,0.3161502933272949,0.37272743307627165
53,0.5445024865923576,0.4281323277033292,0.4223724626577817
54,0.5778387456553654,0.32680976677399415,0.40380363624829513
55,0.5878626141443993,0.4059937240985724,0.43779271382551926
56,0.5857046719604325,0.3805783585860179,0.3433981698292952
57,0.5796896569358493,0.3573399312221087,0.39437910398611653
58,0.5618881558619656,0.35648818944509214,0.4234088292488685
59,0.551905147224954,0.39135139148968917,0.36860518845228046
60,0.5434232556704178,0.3508304082430326,0.41893455386161804
61,0.5807856428391726,0.3979036532915555,0.36102496603360545
62,0.5367211219176505,0.3497811292226498,0.34547508221406203
63,0.5496135090739982,0.4057070601444978,0.42636267611613643
64,0.5705317856328002,0.3848587366250845,0.3980495081498073
65,0.5736501652349546,0.351222595343223,0.38046855250230205
66,0.562448047029162,0.3774200374117264,0.4126972430027448
67,0.5332794293616582,0.37439677577752334,0.3714734877531345
68,0.5767066866448782,0.31886879297403187,0.34271810490351456
69,0.562626282422288,0.3320776659708757,0.3992859457547848
70,0.5114704282249062,0.35740917863754124,0.4068940167243664
71,0.547641184723493,0.37761751963542056,0.363754194516402
72,0.5104981737518773,0.3296717542868394,0.3959800142508287
73,0.5379360131557706,0.32133137721281785,0.32000754658992475
74,0.5295929927559733,0.3176002880701652,0.33670699997590137
75,0.5302534916447205,0.39988177097760713,0.366446383870565
76,0.5168611783425785,0.3414584914079079,0.4054660499095917
77,0.5362265366084368,0.34165387657972485,0.3863108020562392
78,0.5422847609496811,0.3189491927623749,0.3608774204666798
79,0.5187768756764607,0.3150694135289926,0.3908516432230289
80,0.5428463899105498,0.3219803021504329,0.36934491017690074
81,0.49834214353445666,0.3477429644419597,0.3797067260512939
82,0.5137727502190951,0.34804331912444186,0.38271965029147953
83,0.5318353973256732,0.36945891265685743,0.3747442032282169
84,0.4995256322390825,0.33436106890439987,0.3569541521943532
85,0.5353781000792401,0.3696780554377116,0.3630663099197241
86,0.5211776672925764,0.2960110707924916,0.33171303684894854
87,0.49498398045023667,0.3046849232453566,0.30230500491765827
88,0.4793519260524546,0.36538093250531417,0.3461682521379911
89,0.5389120824707364,0.3448291982595737,0.42376997149907625
90,0.49304998948157414,0.3323737910160652,0.33163629243007076
91,0.504448426362959,0.3057125938626436,0.3581843250072919
92,0.5248190853202227,0.31929994775698733,0.3854660815917529
93,0.4925300389238932,0.3137408116689095,0.38705811821497405
94,0.49380404755328466,0.3131240915793639,0.35426406218455386
95,0.514807452565258,0.29538887624557203,0.359784423158719
96,0.4727664688258495,0.33223288563581616,0.32593323290348053
97,0.5304860735981209,0.3170010516276726,0.3461540031891603
98,0.5205452000921212,0.3156018010698832,0.3082328043304957
99,0.5123151155930121,0.3535867241712717,0.3849714558858138
100,0.5190636534424662,0.348368186217088,0.3316916771806203
101,0.5228234008677954,0.3426239983393596,0.3831105146270532
102,0.48845470703921273,0.34684145794464993,0.39316249925356644
103,0.514419207801518,0.3510558204008983,0.4142920351945437
104,0.48939548476228434,0.3289729070204955,0.3283178514012924
105,0.507380954270224,0.3333312146938764,0.3674762420929395
106,0.4937513612427758,0.3699141511550316,0.3828062082712467
107,0.5382419727670337,0.3076136650947424,0.35795810933296496
108,0.521646977628319,0.3690747068478511,0.41581660222548705
109,0.5304640356487441,0.27423960543595827,0.3184474271077376
110,0.46925643144302,0.3408142121938559,0.38816718527903926
111,0.4753150549328443,0.30168629265748537,0.3662978416452041
112,0.47855429930015675,0.2971444290417891,0.3177511141850398
113,0.48381970989183315,0.3333625690295146,0.3885205084314713
114,0.5052710259423673,0.3101558478978964,0.3347807383308044
115,0.5155661612459757,0.3407155693723605,0.36222585004109603
116,0.48460221261654085,0.3159011969199547,0.3467927099420474
117,0.4435365646354203,0.32208528426977306,0.3350219772412227
118,0.4713686140416895,0.41539706404392535,0.37897684138554794
119,0.458057620571655,0.336528846850762,0.38556424471048206
