,train_acc,valid_acc,test_acc
65,0.9056776556776557,0.9511002444987775,0.8594132029339854
66,0.9072039072039072,0.9474327628361858,0.8863080684596577
67,0.9102564102564102,0.9498777506112469,0.863080684596577
68,0.9084249084249084,0.9547677261613692,0.8936430317848411
69,0.9044566544566545,0.9523227383863081,0.8887530562347188
70,0.9056776556776557,0.9486552567237164,0.8997555012224939
71,0.9038461538461539,0.9474327628361858,0.8789731051344744
72,0.909035409035409,0.9462102689486552,0.8777506112469438
73,0.9082722832722833,0.9462102689486552,0.8740831295843521
74,0.9073565323565324,0.9449877750611247,0.8789731051344744
75,0.9107142857142857,0.9523227383863081,0.8801955990220048
76,0.9159035409035409,0.9511002444987775,0.8924205378973105
77,0.9194139194139194,0.9462102689486552,0.8887530562347188
78,0.9163614163614163,0.9474327628361858,0.8973105134474327
79,0.9172771672771672,0.9523227383863081,0.8887530562347188
80,0.9163614163614163,0.9498777506112469,0.8899755501222494
81,0.9151404151404151,0.9535452322738386,0.8838630806845966
82,0.9131562881562881,0.9486552567237164,0.8863080684596577
83,0.9171245421245421,0.9511002444987775,0.8887530562347188
84,0.9162087912087912,0.9523227383863081,0.89119804400978
85,0.916056166056166,0.9462102689486552,0.8838630806845966
86,0.9134615384615384,0.9535452322738386,0.8814180929095354
87,0.9117826617826618,0.9511002444987775,0.8801955990220048
88,0.9148351648351648,0.9486552567237164,0.8899755501222494
89,0.9198717948717948,0.9511002444987775,0.8960880195599022
90,0.9188034188034188,0.9547677261613692,0.8997555012224939
91,0.9198717948717948,0.9572127139364304,0.9034229828850856
92,0.9247557997557998,0.9559902200488998,0.882640586797066
93,0.9188034188034188,0.9547677261613692,0.9083129584352079
94,0.9255189255189256,0.9572127139364304,0.8936430317848411
95,0.9162087912087912,0.9486552567237164,0.8740831295843521
96,0.9258241758241759,0.9523227383863081,0.8801955990220048
97,0.9256715506715507,0.9559902200488998,0.8899755501222494
98,0.9270451770451771,0.9523227383863081,0.902200488997555
99,0.9242979242979243,0.9535452322738386,0.8899755501222494
