,train_acc,valid_acc,test_acc
0,0.13598901098901098,0.39364303178484106,0.38753056234718825
1,0.423992673992674,0.6552567237163814,0.6491442542787286
2,0.5752442002442002,0.78239608801956,0.7665036674816625
3,0.6372100122100122,0.8007334963325183,0.7970660146699267
4,0.6826923076923077,0.8545232273838631,0.8276283618581907
5,0.7130647130647131,0.843520782396088,0.8643031784841075
6,0.7484737484737485,0.8655256723716381,0.8557457212713936
7,0.7649572649572649,0.8594132029339854,0.8496332518337408
8,0.7681623931623932,0.8753056234718827,0.8765281173594132
9,0.7806776556776557,0.89119804400978,0.8948655256723717
10,0.7924297924297924,0.8936430317848411,0.8838630806845966
11,0.7963980463980463,0.9034229828850856,0.8887530562347188
12,0.7991452991452992,0.8960880195599022,0.8887530562347188
13,0.8208180708180708,0.902200488997555,0.8875305623471883
14,0.8160866910866911,0.902200488997555,0.9034229828850856
15,0.8203601953601953,0.9058679706601467,0.9034229828850856
16,0.8342490842490843,0.9156479217603912,0.9119804400977995
17,0.8379120879120879,0.9242053789731052,0.9058679706601467
18,0.8357753357753358,0.9058679706601467,0.9034229828850856
19,0.838980463980464,0.9168704156479217,0.902200488997555
20,0.8475274725274725,0.9254278728606357,0.8960880195599022
21,0.8484432234432234,0.921760391198044,0.902200488997555
22,0.8513431013431013,0.9315403422982885,0.9229828850855746
23,0.8615689865689866,0.9193154034229829,0.8936430317848411
24,0.8638583638583639,0.9180929095354523,0.91320293398533
25,0.8531746031746031,0.9266503667481663,0.9119804400977995
26,0.8572954822954822,0.9168704156479217,0.9119804400977995
27,0.8664529914529915,0.910757946210269,0.9156479217603912
28,0.8714896214896215,0.9278728606356969,0.9070904645476773
29,0.8751526251526252,0.921760391198044,0.921760391198044
30,0.8736263736263736,0.9242053789731052,0.910757946210269
31,0.8756105006105006,0.9339853300733496,0.9193154034229829
32,0.8759157509157509,0.9327628361858191,0.9180929095354523
33,0.8721001221001221,0.9290953545232273,0.921760391198044
34,0.8708791208791209,0.9156479217603912,0.8997555012224939
35,0.8830891330891331,0.9254278728606357,0.9254278728606357
36,0.8841575091575091,0.9400977995110025,0.9290953545232273
37,0.8778998778998779,0.9352078239608802,0.9254278728606357
38,0.8815628815628815,0.9388753056234719,0.9193154034229829
39,0.8849206349206349,0.9315403422982885,0.9266503667481663
40,0.8867521367521367,0.9498777506112469,0.9290953545232273
41,0.8867521367521367,0.9352078239608802,0.9193154034229829
42,0.8829365079365079,0.9364303178484108,0.9242053789731052
43,0.88507326007326,0.9290953545232273,0.9095354523227384
44,0.8885836385836385,0.9388753056234719,0.9290953545232273
45,0.8914835164835165,0.9339853300733496,0.9193154034229829
46,0.8888888888888888,0.9437652811735942,0.9229828850855746
47,0.8902625152625152,0.9242053789731052,0.9364303178484108
48,0.8963675213675214,0.9400977995110025,0.9242053789731052
49,0.8977411477411478,0.9425427872860636,0.9242053789731052
50,0.900946275946276,0.9425427872860636,0.9168704156479217
51,0.8975885225885226,0.9462102689486552,0.9327628361858191
52,0.8974358974358975,0.9364303178484108,0.9254278728606357
53,0.9004884004884005,0.9339853300733496,0.921760391198044
54,0.8992673992673993,0.9364303178484108,0.9205378973105135
55,0.8995726495726496,0.9278728606356969,0.9058679706601467
56,0.8971306471306472,0.9327628361858191,0.921760391198044
57,0.898962148962149,0.9474327628361858,0.9315403422982885
58,0.9017094017094017,0.9449877750611247,0.9290953545232273
59,0.9056776556776557,0.941320293398533,0.9266503667481663
60,0.9036935286935287,0.9376528117359413,0.9193154034229829
61,0.8981990231990232,0.9352078239608802,0.9266503667481663
62,0.9068986568986569,0.941320293398533,0.9229828850855746
63,0.9108669108669109,0.9315403422982885,0.9315403422982885
64,0.907967032967033,0.9523227383863081,0.9315403422982885
65,0.909035409035409,0.9339853300733496,0.9376528117359413
66,0.9085775335775336,0.9511002444987775,0.9290953545232273
67,0.9030830280830281,0.9352078239608802,0.9303178484107579
68,0.9113247863247863,0.9425427872860636,0.9364303178484108
69,0.9119352869352869,0.9254278728606357,0.9168704156479217
70,0.9134615384615384,0.9376528117359413,0.9229828850855746
71,0.9107142857142857,0.9339853300733496,0.9254278728606357
72,0.913003663003663,0.9388753056234719,0.9376528117359413
73,0.9113247863247863,0.9388753056234719,0.941320293398533
74,0.9078144078144078,0.9449877750611247,0.9229828850855746
75,0.9126984126984127,0.9290953545232273,0.9205378973105135
76,0.9171245421245421,0.9327628361858191,0.9327628361858191
77,0.9073565323565324,0.941320293398533,0.9400977995110025
78,0.9120879120879121,0.9352078239608802,0.9229828850855746
79,0.9143772893772893,0.9437652811735942,0.9315403422982885
80,0.9172771672771672,0.9352078239608802,0.9352078239608802
