,train_acc,valid_acc,test_acc
0,0.03495115995115995,0.03178484107579462,0.029339853300733496
1,0.09676434676434677,0.18948655256723718,0.17726161369193155
2,0.19093406593406592,0.33863080684596575,0.34474327628361856
3,0.2805250305250305,0.460880195599022,0.46454767726161367
4,0.35943223443223443,0.5831295843520783,0.5806845965770171
5,0.442002442002442,0.6552567237163814,0.6699266503667481
6,0.5086996336996337,0.7408312958435208,0.7310513447432763
7,0.5575396825396826,0.7811735941320294,0.7555012224938875
8,0.5865384615384616,0.7799511002444988,0.7750611246943765
9,0.6283577533577533,0.8117359413202934,0.7970660146699267
10,0.6497252747252747,0.843520782396088,0.8202933985330073
11,0.673992673992674,0.8459657701711492,0.8484107579462102
12,0.6828449328449329,0.8643031784841075,0.8349633251833741
13,0.7101648351648352,0.8679706601466992,0.8594132029339854
14,0.7116910866910867,0.8814180929095354,0.8789731051344744
15,0.7319902319902319,0.8948655256723717,0.8765281173594132
16,0.7353479853479854,0.8899755501222494,0.9009779951100244
17,0.7483211233211233,0.9070904645476773,0.8850855745721271
18,0.7588522588522588,0.910757946210269,0.9009779951100244
19,0.7594627594627594,0.9034229828850856,0.8863080684596577
20,0.7716727716727717,0.902200488997555,0.8960880195599022
21,0.782967032967033,0.8985330073349633,0.902200488997555
22,0.7846459096459096,0.9058679706601467,0.8973105134474327
23,0.797924297924298,0.910757946210269,0.8985330073349633
24,0.7953296703296703,0.9058679706601467,0.9009779951100244
25,0.8008241758241759,0.921760391198044,0.9168704156479217
26,0.8081501831501832,0.921760391198044,0.9009779951100244
27,0.8102869352869353,0.9058679706601467,0.9144254278728606
28,0.8076923076923077,0.9205378973105135,0.91320293398533
29,0.8215811965811965,0.9156479217603912,0.9156479217603912
30,0.8154761904761905,0.9254278728606357,0.9229828850855746
31,0.8244810744810744,0.9205378973105135,0.910757946210269
32,0.8257020757020757,0.9266503667481663,0.9156479217603912
33,0.8316544566544567,0.9242053789731052,0.9290953545232273
34,0.8293650793650794,0.9303178484107579,0.9266503667481663
35,0.8301282051282052,0.9278728606356969,0.91320293398533
36,0.8377594627594628,0.9168704156479217,0.921760391198044
37,0.8421855921855922,0.9254278728606357,0.9242053789731052
38,0.8394383394383395,0.9303178484107579,0.9339853300733496
39,0.8446275946275946,0.9254278728606357,0.921760391198044
40,0.8511904761904762,0.9315403422982885,0.9229828850855746
41,0.8519536019536019,0.921760391198044,0.9193154034229829
42,0.8455433455433455,0.9315403422982885,0.9290953545232273
43,0.8505799755799756,0.9339853300733496,0.9254278728606357
44,0.8498168498168498,0.9376528117359413,0.9193154034229829
45,0.8527167277167277,0.9315403422982885,0.9254278728606357
46,0.8611111111111112,0.9364303178484108,0.9242053789731052
47,0.8534798534798534,0.941320293398533,0.9242053789731052
48,0.860958485958486,0.9303178484107579,0.9303178484107579
49,0.8568376068376068,0.9388753056234719,0.9352078239608802
50,0.8615689865689866,0.9339853300733496,0.9242053789731052
51,0.8684371184371185,0.9290953545232273,0.9266503667481663
52,0.8627899877899878,0.9303178484107579,0.921760391198044
53,0.8707264957264957,0.9376528117359413,0.9266503667481663
54,0.8678266178266179,0.9376528117359413,0.9278728606356969
55,0.871031746031746,0.9376528117359413,0.9303178484107579
56,0.8620268620268621,0.9339853300733496,0.9315403422982885
57,0.8766788766788767,0.9352078239608802,0.9229828850855746
58,0.8807997557997558,0.9352078239608802,0.9278728606356969
59,0.8736263736263736,0.9400977995110025,0.9266503667481663
60,0.8759157509157509,0.941320293398533,0.9303178484107579
61,0.8806471306471306,0.9474327628361858,0.9425427872860636
62,0.8762210012210012,0.9437652811735942,0.9364303178484108
63,0.8757631257631258,0.9437652811735942,0.9352078239608802
64,0.8823260073260073,0.9315403422982885,0.9352078239608802
65,0.8792735042735043,0.9376528117359413,0.9278728606356969
66,0.8827838827838828,0.9449877750611247,0.9388753056234719
67,0.8803418803418803,0.9400977995110025,0.9242053789731052
68,0.889041514041514,0.9462102689486552,0.9400977995110025
69,0.8811050061050061,0.9364303178484108,0.9449877750611247
70,0.8876678876678876,0.9486552567237164,0.9254278728606357
71,0.8914835164835165,0.941320293398533,0.9376528117359413
72,0.891941391941392,0.9462102689486552,0.9339853300733496
73,0.8905677655677655,0.9511002444987775,0.9315403422982885
74,0.8882783882783882,0.9376528117359413,0.9303178484107579
75,0.8869047619047619,0.9388753056234719,0.9339853300733496
76,0.8980463980463981,0.941320293398533,0.9400977995110025
