,train_acc,valid_acc,test_acc
102,0.03388278388278388,0.05867970660146699,0.0550122249388753
103,0.032661782661782664,0.040342298288508556,0.042787286063569685
104,0.03296703296703297,0.03300733496332518,0.030562347188264057
105,0.03418803418803419,0.030562347188264057,0.030562347188264057
106,0.035256410256410256,0.02567237163814181,0.02567237163814181
107,0.03388278388278388,0.02567237163814181,0.02567237163814181
108,0.03403540903540903,0.030562347188264057,0.03178484107579462
109,0.035103785103785104,0.039119804400977995,0.040342298288508556
110,0.03388278388278388,0.04523227383863081,0.04645476772616137
111,0.035256410256410256,0.02567237163814181,0.02689486552567237
112,0.03021978021978022,0.035452322738386305,0.035452322738386305
113,0.03235653235653236,0.02689486552567237,0.02689486552567237
114,0.030525030525030524,0.028117359413202935,0.02689486552567237
115,0.032814407814407816,0.028117359413202935,0.02689486552567237
116,0.031898656898656896,0.02689486552567237,0.02689486552567237
117,0.030067155067155068,0.034229828850855744,0.035452322738386305
118,0.03250915750915751,0.05745721271393643,0.05623471882640587
119,0.035103785103785104,0.028117359413202935,0.028117359413202935
